0.000460052 0 0
0.00179444 0 0
0.00312882 0 0
0.00446321 0 0
0.00579759 0 0
0.00713198 0 0
0.00846636 0 0
0.00980075 0 0
0.0111351 5555.92 140.53
0.0124695 5461.41 78.075
0.0138039 5421.91 45.5328
0.0151383 5365.48 43.6222
0.0164727 5308.73 32.0718
0.0178071 5246.06 30.7454
0.0191414 5123.58 26.3954
0.0204758 5130.55 20.6644
0.0218102 5047.72 18.2851
0.0231446 4981.91 20.4447
0.024479 4862.45 21.7096
0.0258134 4823.42 21.9906
0.0271478 4725.53 18.794
0.0284821 4644.87 18.5199
0.0298165 4567.56 18.5262
0.0311509 4511.5 16.4149
0.0324853 4427.46 18.4033
0.0338197 4316.73 13.879
0.0351541 4242.05 13.8404
0.0364885 4135.33 12.3829
0.0378228 3998.18 12.6993
0.0391572 3938.74 13.6812
0.0404916 3873.73 13.1175
0.041826 3769.27 12.2657
0.0431604 3674.4 12.4115
0.0444948 3573.06 11.7049
0.0458291 3471.6 11.8463
0.0471635 3370.98 11.187
0.0484979 3299.12 11.0631
0.0498323 3186.91 11.1729
0.0511667 3114.45 12.1169
0.0525011 3020.66 11.1966
0.0538355 2917.41 10.1381
0.0551698 2822.05 11.0276
0.0565042 2742.72 10.3534
0.0578386 2670.19 9.93619
0.059173 2600.45 9.84128
0.0605074 2509.13 11.1383
0.0618418 2418.79 9.56725
0.0631762 2348.11 7.90389
0.0645105 2257.55 7.48921
0.0658449 2181.35 7.94224
0.0671793 2098.52 7.41887
0.0685137 2024.04 7.34308
0.0698481 1951.5 7.73855
0.0711825 1882.15 8.10487
0.0725169 1815.83 8.13679
0.0738512 1753.23 7.94072
0.0751856 1685.32 7.56397
0.07652 1617.59 7.89864
0.0778544 1548.65 7.87666
0.0791888 1491.48 6.59687
0.0805232 1434.07 7.18463
0.0818575 1381.22 6.84902
0.0831919 1325.74 6.38665
0.0845263 1258.83 6.52796
0.0858607 1199.8 5.91645
0.0871951 1141.4 5.72677
0.0885295 1118.42 5.77063
0.0898639 1079.24 6.03188
0.0911982 1035.57 5.79037
0.0925326 994.518 5.96095
0.093867 950.5 5.61368
0.0952014 912.226 4.912
0.0965358 878.4 5.00326
0.0978702 835.218 5.39138
0.0992045 799.336 4.85134
0.100539 775.056 5.31733
0.101873 738.927 5.18533
0.103208 706.651 5.36411
0.104542 688.251 4.76728
