0.000460052 0 0
0.00179444 0 0
0.00312882 0 0
0.00446321 0 0
0.00579759 0 0
0.00713198 0 0
0.00846636 0 0
0.00980075 0 0
0.0111351 14406.4 83.5693
0.0124695 14818 92.742
0.0138039 14902 71.8763
0.0151383 14810.7 68.8932
0.0164727 14742.2 49.9112
0.0178071 14820.5 41.6347
0.0191414 14867.6 45.9601
0.0204758 14798.6 36.8489
0.0218102 14841.7 32.9871
0.0231446 14820.2 30.7723
0.024479 14777.1 31.6545
0.0258134 14726.5 30.0039
0.0271478 14739.1 31.996
0.0284821 14752 26.6757
0.0298165 14787.6 25.3804
0.0311509 14709.2 25.968
0.0324853 14695.9 27.5966
0.0338197 14665 23.9142
0.0351541 14643.6 26.5901
0.0364885 14619 23.3537
0.0378228 14614.7 21.3977
0.0391572 14615 20.8494
0.0404916 14582.6 20.0236
0.041826 14548.5 22.4595
0.0431604 14523.8 20.3096
0.0444948 14528.8 20.1706
0.0458291 14465.3 19.9402
0.0471635 14476.6 18.7422
0.0484979 14435.3 20.668
0.0498323 14370.4 18.357
0.0511667 14376.5 18.5353
0.0525011 14341.9 19.1431
0.0538355 14328.8 18.0505
0.0551698 14281 18.0883
0.0565042 14261 18.3771
0.0578386 14193.5 18.5669
0.059173 14186.5 16.0126
0.0605074 14099.4 16.5278
0.0618418 14093.3 17.111
0.0631762 14078.3 14.6149
0.0645105 14068.1 18.471
0.0658449 14001 19.3458
0.0671793 13928.6 15.2898
0.0685137 13884.5 16.4057
0.0698481 13864.3 15.1585
0.0711825 13819.3 14.9454
0.0725169 13806.3 15.3522
0.0738512 13761.5 14.605
0.0751856 13682.6 15.1755
0.07652 13639.6 16.2309
0.0778544 13535.2 16.0313
0.0791888 13540.3 14.5167
0.0805232 13544.3 14.1771
0.0818575 13489.7 15.0814
0.0831919 13415.8 14.8113
0.0845263 13384.2 13.9485
0.0858607 13341.6 13.6448
0.0871951 13282.1 14.0033
0.0885295 13226.4 12.751
0.0898639 13197 14.3422
0.0911982 13124.5 13.2223
0.0925326 13082.3 12.2231
0.093867 13020.8 13.3357
0.0952014 12977.6 12.7538
0.0965358 12942.5 13.079
0.0978702 12875.4 13.4144
0.0992045 12819.4 12.9015
0.100539 12763.9 12.8277
0.101873 12720.7 12.9311
0.103208 12663.9 12.7244
0.104542 12605.2 12.1025
0.105876 12552.5 12.636
