0.000460052 0 0
0.00179444 0 0
0.00312882 0 0
0.00446321 0 0
0.00579759 0 0
0.00713198 0 0
0.00846636 0 0
0.00980075 0 0
0.0111351 8032.11 205.132
0.0124695 7854.6 82.3994
0.0138039 7777.5 56.4207
0.0151383 7731.48 47.1974
0.0164727 7611.89 36.0225
0.0178071 7552.82 28.8732
0.0191414 7444.58 25.9571
0.0204758 7267.99 25.5515
0.0218102 7182.5 25.7863
0.0231446 7037.95 28.7183
0.024479 6872.32 28.3905
0.0258134 6703.83 24.7082
0.0271478 6615.46 20.2272
0.0284821 6441.25 24.5437
0.0298165 6318.45 19.9364
0.0311509 6190.99 20.0989
0.0324853 6013.62 18.5718
0.0338197 5837.97 17.6903
0.0351541 5688.47 18.2998
0.0364885 5568.43 17.069
0.0378228 5365.48 16.3254
0.0391572 5205.03 18.2193
0.0404916 5045.32 15.1646
0.041826 4904.92 16.8578
0.0431604 4776.31 16.0349
0.0444948 4585.25 14.1879
0.0458291 4436.54 13.3129
0.0471635 4300.2 12.942
0.0484979 4138.93 12.7998
0.0498323 3981.77 12.6535
0.0511667 3868.11 11.5427
0.0525011 3714.64 11.5274
0.0538355 3571.06 11.5544
0.0551698 3432.27 11.4648
0.0565042 3329.87 11.258
0.0578386 3227.94 10.7756
0.059173 3121.8 10.033
0.0605074 2997.8 10.3748
0.0618418 2880.55 9.65594
0.0631762 2774.52 9.20639
0.0645105 2693.85 9.03981
0.0658449 2581.8 8.05151
0.0671793 2502.36 8.92191
0.0685137 2437.71 8.91996
0.0698481 2366.69 7.68192
0.0711825 2290.19 7.8967
0.0725169 2224.04 7.83197
0.0738512 2155.77 7.8566
0.0751856 2084.31 8.74136
0.07652 2033.67 7.93071
0.0778544 1978.98 7.17015
0.0791888 1917.54 7.4
0.0805232 1850.86 7.50648
0.0818575 1829.92 7.23656
0.0831919 1787.26 6.86797
0.0845263 1739.31 7.02747
0.0858607 1700.91 6.2051
0.0871951 1677.06 6.50876
0.0885295 1649.94 5.67769
0.0898639 1600.99 6.15185
0.0911982 1564.06 6.3608
0.0925326 1542.54 5.96644
0.093867 1527.11 5.90396
0.0952014 1495.71 5.82022
0.0965358 1465.76 5.72511
0.0978702 1448.57 5.73289
0.0992045 1438.43 5.87131
0.100539 1409.43 5.75068
0.101873 1381.56 5.88736
0.103208 1364.74 5.35228
