0.000460052 0 0
0.00179444 0 0
0.00312882 0 0
0.00446321 0 0
0.00579759 0 0
0.00713198 0 0
0.00846636 0 0
0.00980075 0 0
0.0111351 6438.04 144.098
0.0124695 6435.68 98.0788
0.0138039 6336.97 67.5187
0.0151383 6313.75 43.847
0.0164727 6182.2 35.458
0.0178071 6142.71 32.6301
0.0191414 6052.79 30.3638
0.0204758 5973.31 24.6594
0.0218102 5902.97 26.2968
0.0231446 5729.74 21.263
0.024479 5586.36 21.6859
0.0258134 5504.86 20.4613
0.0271478 5363.74 23.7422
0.0284821 5236.07 17.7334
0.0298165 5118.57 19.7666
0.0311509 5039.04 17.9908
0.0324853 4869.33 18.4832
0.0338197 4739.89 15.5754
0.0351541 4640.81 15.5333
0.0364885 4485 16.097
0.0378228 4348.5 16.0592
0.0391572 4220.1 14.5448
0.0404916 4135.97 13.4713
0.041826 3991.54 14.6104
0.0431604 3887.99 12.7433
0.0444948 3761.2 11.8589
0.0458291 3622.42 12.2079
0.0471635 3510.05 12.5227
0.0484979 3377.65 12.9554
0.0498323 3266.73 11.8015
0.0511667 3139.04 12.2458
0.0525011 3039.21 11.5593
0.0538355 2959.39 10.9004
0.0551698 2851.61 10.9545
0.0565042 2736.74 9.90225
0.0578386 2654.73 10.3555
0.059173 2559.55 10.3681
0.0605074 2473.2 9.64104
0.0618418 2371.39 9.16487
0.0631762 2310.21 9.018
0.0645105 2216.21 7.99425
0.0658449 2132.05 7.82842
0.0671793 2064.17 8.09354
0.0685137 2008.57 7.57447
0.0698481 1932 7.57068
0.0711825 1860.84 8.1115
0.0725169 1801.03 7.43098
0.0738512 1737.29 7.46276
0.0751856 1682.08 7.31485
0.07652 1633.78 7.08925
0.0778544 1586.99 7.35206
0.0791888 1547.36 5.7758
0.0805232 1487.75 6.80187
0.0818575 1432.86 6.40039
0.0831919 1406.88 6.13938
0.0845263 1371.79 6.25948
0.0858607 1322.35 6.09227
0.0871951 1281.98 5.7029
0.0885295 1259.41 5.54056
0.0898639 1232.26 5.54899
0.0911982 1211.7 5.87564
0.0925326 1187.78 5.8937
0.093867 1151.64 5.62427
0.0952014 1126.9 5.5555
0.0965358 1104.72 5.2111
0.0978702 1091.35 5.26607
0.0992045 1080.06 5.3289
0.100539 1053.68 5.61325
0.101873 1040.52 5.26632
0.103208 1025.48 5.51909
0.104542 1014.28 5.23853
