0.000460052 0 0
0.00179444 0 0
0.00312882 0 0
0.00446321 0 0
0.00579759 0 0
0.00713198 0 0
0.00846636 0 0
0.00980075 0 0
0.0111351 4600.94 42.0581
0.0124695 3739 66.3754
0.0138039 3249.09 41.418
0.0151383 2935.23 26.6381
0.0164727 2699.95 19.9151
0.0178071 2504.31 19.3375
0.0191414 2375.49 13.8618
0.0204758 2302.46 14.8267
0.0218102 2257.48 14.5772
0.0231446 2189.24 12.2372
0.024479 2144.56 10.9514
0.0258134 2108.64 10.9795
0.0271478 2093.63 10.1509
0.0284821 2060.64 8.24613
0.0298165 2061.57 8.48779
0.0311509 2048.22 8.18464
0.0324853 2025.76 8.69773
0.0338197 2004.2 7.39821
0.0351541 2002.33 7.65547
0.0364885 1981.08 6.83862
0.0378228 1970.34 6.91734
0.0391572 1969.67 6.53316
0.0404916 1959.95 7.27325
0.041826 1963.96 6.76215
0.0431604 1970.48 6.23903
0.0444948 1961.85 6.04879
0.0458291 1959.85 6.69892
0.0471635 1951.76 6.26359
0.0484979 1957.55 6.75214
0.0498323 1962.33 5.65742
0.0511667 1956.47 6.52906
0.0525011 1943.93 6.25719
0.0538355 1941.11 5.90842
0.0551698 1949.91 5.87211
0.0565042 1957.69 6.17813
0.0578386 1937.34 5.83094
0.059173 1936.78 5.74576
0.0605074 1934.18 5.25702
0.0618418 1927.67 5.44151
0.0631762 1916.92 5.38121
0.0645105 1929.35 5.41944
0.0658449 1936.06 5.0198
0.0671793 1932.4 5.1291
0.0685137 1933.09 5.30325
0.0698481 1928.28 4.81498
0.0711825 1920.93 4.76429
0.0725169 1932 5.14323
0.0738512 1935.61 5.14809
0.0751856 1923.8 5.001
0.07652 1912.52 4.98772
0.0778544 1919.56 5.28561
0.0791888 1923.26 4.77312
0.0805232 1938.91 5.36405
0.0818575 1935.44 4.62048
0.0831919 1933.68 5.02865
0.0845263 1928.79 4.50724
0.0858607 1930.68 4.25758
0.0871951 1932.76 4.38323
0.0885295 1922.06 4.17176
0.0898639 1930.5 4.46778
0.0911982 1928.83 4.3067
0.0925326 1918.84 4.41816
0.093867 1923.51 4.34613
0.0952014 1926.6 4.21616
0.0965358 1926.35 4.34228
0.0978702 1923.31 4.35396
0.0992045 1925.74 4.46942
0.100539 1927.63 4.32878
0.101873 1924.84 4.09466
0.103208 1921.8 4.23108
