0.000460052 0 0
0.00179444 0 0
0.00312882 0 0
0.00446321 0 0
0.00579759 0 0
0.00713198 0 0
0.00846636 0 0
0.00980075 0 0
0.0111351 5566.25 130.525
0.0124695 5468.01 68.8022
0.0138039 5358.46 54.9973
0.0151383 5390.39 32.7298
0.0164727 5362.44 36.5726
0.0178071 5342.97 28.2508
0.0191414 5257.3 26.1477
0.0204758 5125.31 22.8803
0.0218102 5066.46 20.7175
0.0231446 5045.54 22.7789
0.024479 4955.34 25.5658
0.0258134 4864.94 21.7901
0.0271478 4780.21 20.1915
0.0284821 4714.89 15.2218
0.0298165 4675.43 15.4398
0.0311509 4578.36 16.1154
0.0324853 4500.19 16.1333
0.0338197 4377.62 14.4144
0.0351541 4289.27 14.5299
0.0364885 4183.35 12.9114
0.0378228 4064.47 12.7814
0.0391572 3995.7 13.3136
0.0404916 3892.69 13.1118
0.041826 3794.62 12.6446
0.0431604 3686.93 12.5612
0.0444948 3584.92 12.5568
0.0458291 3503.21 11.5796
0.0471635 3385.66 11.4129
0.0484979 3309.94 10.9125
0.0498323 3218.8 11.3264
0.0511667 3123.14 11.1084
0.0525011 3053.68 11.6083
0.0538355 2957.91 9.85441
0.0551698 2848.68 9.78078
0.0565042 2785.64 10.5575
0.0578386 2679.22 10.6215
0.059173 2600.5 9.61466
0.0605074 2513.71 9.3536
0.0618418 2440.25 8.81738
0.0631762 2357.66 9.2294
0.0645105 2284.8 8.28616
0.0658449 2192.6 8.12335
0.0671793 2126.45 8.32837
0.0685137 2043.21 7.54919
0.0698481 1963.87 7.77483
0.0711825 1887.89 7.8227
0.0725169 1824.74 8.72987
0.0738512 1762.44 7.56667
0.0751856 1706.7 6.78057
0.07652 1629.2 7.68721
0.0778544 1552.14 7.94036
0.0791888 1505.78 7.01431
0.0805232 1438.84 6.40238
0.0818575 1387.87 6.09961
0.0831919 1339.69 6.53763
0.0845263 1275.92 6.86213
0.0858607 1219.54 6.13653
0.0871951 1177.81 6.14785
0.0885295 1131.44 5.80264
0.0898639 1088.16 5.87084
0.0911982 1034.19 5.85085
0.0925326 1004.69 5.61238
0.093867 957.829 5.36577
0.0952014 918.324 5.17377
0.0965358 886.706 5.26146
0.0978702 846.561 5.40091
0.0992045 812.116 5.12276
0.100539 784.915 5.2922
0.101873 758.954 4.8555
0.103208 728.326 5.10803
0.104542 694.344 5.17529
