0.000460052 0 0
0.00179444 0 0
0.00312882 0 0
0.00446321 0 0
0.00579759 0 0
0.00713198 0 0
0.00846636 0 0
0.00980075 0 0
0.0111351 4188.38 119.675
0.0124695 3549.8 54.2231
0.0138039 3067.16 30.0803
0.0151383 2743.15 23.78
0.0164727 2542.98 22.9605
0.0178071 2378.13 12.5779
0.0191414 2265.14 13.6693
0.0204758 2189.91 12.2846
0.0218102 2123.63 12.6312
0.0231446 2066.52 11.0129
0.024479 2037.15 10.3172
0.0258134 2017.02 9.80847
0.0271478 1981.63 9.14395
0.0284821 1935.01 9.38267
0.0298165 1922.3 9.52421
0.0311509 1919.41 7.72449
0.0324853 1888.2 7.88116
0.0338197 1881.23 6.85088
0.0351541 1875.5 7.78214
0.0364885 1875.08 6.38498
0.0378228 1872.52 7.22579
0.0391572 1864.36 6.6347
0.0404916 1859.22 6.70844
0.041826 1861.02 6.12466
0.0431604 1856.15 6.30687
0.0444948 1843.07 5.91094
0.0458291 1853.7 6.33219
0.0471635 1852.1 6.40285
0.0484979 1854.47 6.21024
0.0498323 1844.54 6.48257
0.0511667 1837.15 5.99104
0.0525011 1829.99 5.68662
0.0538355 1824.94 6.37268
0.0551698 1827.36 6.39428
0.0565042 1823.58 5.68607
0.0578386 1818.38 5.53839
0.059173 1810.98 5.45174
0.0605074 1811.09 5.60373
0.0618418 1815.04 5.47995
0.0631762 1817.01 5.24835
0.0645105 1825.74 5.34661
0.0658449 1824.04 5.08501
0.0671793 1817.67 5.12663
0.0685137 1819.02 4.55643
0.0698481 1814.8 4.4255
0.0711825 1822.46 4.89952
0.0725169 1816.96 4.87162
0.0738512 1834.79 4.73508
0.0751856 1828.63 4.79071
0.07652 1815.38 4.86215
0.0778544 1813.06 5.17546
0.0791888 1815.67 4.86021
0.0805232 1819.94 5.15244
0.0818575 1822.05 4.80942
0.0831919 1824.43 4.81834
0.0845263 1822.92 4.75511
0.0858607 1819.43 4.58419
0.0871951 1818.25 4.33302
0.0885295 1820.87 3.86929
0.0898639 1817.56 4.36065
0.0911982 1805.95 4.47408
0.0925326 1809.47 4.18869
0.093867 1811.99 4.07767
0.0952014 1807.6 4.05955
0.0965358 1811.64 4.05398
0.0978702 1812.3 4.14779
0.0992045 1822.86 4.21292
0.100539 1818.85 4.14651
0.101873 1812.12 4.02842
0.103208 1813.62 4.05874
